wavelet_mean,sample_entropy,shannon_entropy,rms
5.102764055412352e-06,1.00089733056932,0.7586398621960475,5.482370854462848e-06
6.081055439946334e-06,0.8701439206466979,0.7558657113728595,7.529365520086749e-06
3.61048825559161e-06,1.439926975851014,0.8592275028276701,4.315281133465486e-06
3.91562048645896e-06,1.280896526963966,0.837927583376344,4.493226475592003e-06
6.345361090028912e-06,0.9388959482537452,0.7669040820941394,7.276306697209074e-06
8.72261329093965e-06,0.6642091769376183,0.6799534082481229,1.074502426466746e-05
5.778990686007947e-06,1.04788562146106,0.7806668215794101,6.630202191551316e-06
3.938982027870258e-06,1.339551315319331,0.8314015625033374,4.904409413626262e-06
4.046435672656854e-06,1.271992150315025,0.8179789680541609,4.912514042498323e-06
3.908315735394433e-06,1.436309300126085,0.8013104543789613,4.737671097417532e-06
5.951018270856506e-06,1.072076650349458,0.7823123004953214,7.078228062539245e-06
4.485108678733439e-06,1.1718519677696,0.7868779599361897,5.012780577533847e-06
3.388813772998558e-06,1.348060639688649,0.8540480804693178,4.038704823379828e-06
3.531976485719653e-06,1.31441628040757,0.8403822607098285,4.091768456419033e-06
7.141682960866052e-06,0.5308633465959405,0.5911576502856257,1.160506141488674e-05
4.012809037140613e-06,1.242058943798686,0.8456132299831775,4.395885892974449e-06
4.333173451947907e-06,1.202006076172263,0.79960488623174,4.978972007611037e-06
3.436950526689181e-06,1.409296054985887,0.8279073488199803,4.252521716704598e-06
4.750458555916351e-06,0.8807751480905948,0.6117279167342571,7.697482163368e-06
2.82302319799721e-06,1.554120122848539,0.8883886349933119,3.308604670690869e-06
5.509381870346468e-06,0.8674539121269607,0.6794294612150716,7.985669720424512e-06
5.832702643418423e-06,0.8362065013476265,0.6939754368662121,7.318606849443091e-06
3.365548106232079e-06,1.438038764545548,0.8158223174311796,4.702398678582234e-06
3.098167570782995e-06,1.532687163503945,0.819469383718549,4.1510899627004e-06
6.115632473877742e-06,0.9430357305407345,0.7058307447621169,7.881666153206966e-06
4.462988843413314e-06,1.017424669410061,0.763487094592175,4.849502489550853e-06
4.50485708879354e-06,1.053015593856071,0.7759708648511559,4.846906634193295e-06
3.977190315992685e-06,1.159223909051222,0.8134632176539309,4.659048406414763e-06
6.198576590643117e-06,0.9317128546102913,0.6875534798948294,8.78636070218436e-06
4.33114513799817e-06,1.127857075281416,0.8050756881682285,4.78914442871391e-06
3.726129459726706e-06,1.347285790245432,0.7966350349867651,4.859308983681197e-06
5.580435437538228e-06,1.065691868892704,0.7838905379621091,6.820034486899866e-06
4.427584609275369e-06,1.207061954440019,0.8210363560235194,4.932369747997998e-06
3.450108659013802e-06,1.358705762404248,0.818773602613132,4.294086599142198e-06
2.862278371089125e-06,1.594403604781563,0.8490381280163272,3.595692409799516e-06
2.59385268490923e-06,1.584719786302107,0.881772344094385,3.439796116925535e-06
7.369352370059752e-06,0.7802174828744108,0.7020731799571376,9.365192842914102e-06
6.005828635759968e-06,0.8260621613464455,0.7284735784347702,6.791564792948447e-06
4.486580720316732e-06,1.060404204852899,0.7747879800968023,5.45167653583498e-06
4.718381373550691e-06,1.112907531956341,0.7207349967150757,6.404628426729906e-06
2.598040604953742e-06,1.565364770304706,0.7840288566162467,3.872027306070855e-06
5.868865274935434e-06,0.7120994946474042,0.5699374497495865,1.048643812016374e-05
4.21378784540459e-06,1.004967825973445,0.5701418864253217,6.612421482281897e-06
3.569980071027063e-06,1.384634797977516,0.8278483479284164,4.327956579275854e-06
7.609851882955587e-06,0.5599216119302722,0.5084603130321301,1.348667235504787e-05
3.748740727069038e-06,1.476888913095896,0.7961087527150157,4.450225097507325e-06
3.339889673553468e-06,1.458434937071376,0.7763722441192223,4.893645422633033e-06
3.944160166308128e-06,1.206887104423731,0.7589478006041106,5.893452891149641e-06
4.620510794809191e-06,1.060740613412853,0.7334293480967818,6.109734681162336e-06
2.825631005572966e-06,1.566872253134543,0.873343324659904,3.553689367994742e-06
2.721856027289915e-06,1.679182179364285,0.8692073399882249,3.42785056740004e-06
3.377227517922011e-06,1.148946228448347,0.7330709586194557,4.880600545543061e-06
3.760233914323011e-06,1.267108547919767,0.7442914277201759,5.1906148512079e-06
3.326956183103248e-06,1.434908339779779,0.8576631648918116,3.526371438331118e-06
5.797251269008986e-06,0.9119500595608961,0.6906132394121153,7.673584103664381e-06
4.752672604672143e-06,1.05716729279267,0.7418260719868062,6.245364691109146e-06
3.994576652456648e-06,1.261233385547179,0.7925865432525824,5.4078674219153e-06
2.571520175824505e-06,1.601877096767415,0.8673055940194933,3.195042697633233e-06
2.873548646737157e-06,1.432657285760459,0.796808390818327,3.517776688888073e-06
2.360449796889869e-06,1.693995219394285,0.9271083564820564,2.321194112669778e-06
6.600847459806745e-06,0.7136756561262894,0.7750530077948093,8.237619214842483e-06
1.153227713268475e-05,0.3462950767073232,0.5614835459096256,1.830717018619322e-05
7.383378946207285e-06,0.6316240665234372,0.5478314214793115,1.546200283799931e-05
2.758976836643637e-06,1.682480522591577,0.8655169566823291,3.349248800762992e-06
2.422703610427195e-06,1.61245852922026,0.9448868383249025,2.639168272932261e-06
2.543294757086109e-06,1.521256958272492,0.9192003588978112,2.675928051091945e-06
3.150179718574267e-06,1.269829657942889,0.8232651665990655,3.739532789496661e-06
8.991956698934074e-06,0.6251628463482254,0.7436957644312295,1.059391139599571e-05
6.026097221498629e-06,1.005842410814723,0.7688143071341014,6.666061581303005e-06
4.557355287351595e-06,1.158319313551561,0.797627430917959,5.990649218100852e-06
4.674006999883672e-06,1.09364531288636,0.7494150234372037,5.87735624045893e-06
2.489240863959035e-06,1.55272815920274,0.8626458876929088,2.722419166836449e-06
2.390211647614245e-06,1.646819619253736,0.8886006391428711,2.360370530714733e-06
2.450759783501238e-06,1.632211087437452,0.9096485410858265,2.449281171164508e-06
2.337816261645625e-06,1.597969827051268,0.9325527501314657,2.502769896759629e-06
6.995508799218391e-06,0.6318873472792309,0.6906339347018999,9.635924518573488e-06
4.921796421571145e-06,0.8888178795396904,0.8200272388325576,5.747014833618514e-06
5.943081236131836e-06,0.7882470600575788,0.6404858295845887,9.064757943463336e-06
2.712133842286921e-06,1.606365270530641,0.7767266484075209,3.980900583465997e-06
4.888520749486991e-06,1.144229187491427,0.8274854979614009,6.21348431125751e-06
3.498687515496866e-06,1.390114687972571,0.85062135201669,4.222881591854779e-06
4.946112942239808e-06,1.236827719538257,0.8109422964487107,5.847984449207247e-06
6.513178381050304e-06,1.044799862165216,0.7914988756225225,7.51800696039724e-06
4.563504748583821e-06,1.237967273076814,0.8004677849952405,5.136594724949067e-06
3.024555701088283e-06,1.587000718571816,0.8089554590708443,4.015915612244944e-06
4.184022034410405e-06,1.234321411894552,0.7921971837408232,5.123827453651401e-06
2.691612928132062e-06,1.614875744109177,0.811744717143579,3.846638157678334e-06
3.901104708963854e-06,1.218645606259585,0.7485024593606471,5.690273459405405e-06
5.521304238377222e-06,0.888498057443687,0.6554430745970731,1.029102293365283e-05
3.018870588198144e-06,1.647060271972162,0.8067235044868684,3.940764452386223e-06
4.884054238324247e-06,1.114570196789258,0.7378356027646296,7.071851258862612e-06
4.947653078383528e-06,1.129511045054477,0.7815401840759167,6.089339291547795e-06
6.952247310779637e-06,0.7538266331862802,0.6712162999465949,1.051238759286132e-05
1.267627375888574e-05,0.4233265849406449,0.5876529110564664,1.807817313658182e-05
5.351518736768587e-06,0.6573294846616655,0.447552928137018,1.357977440091256e-05
2.847439869096293e-06,1.697024044838659,0.8245828436583791,3.755707264385981e-06
2.434929703063883e-06,1.735168498102948,0.8666213538649395,2.996757978152581e-06
2.366296377816473e-06,1.66577406516196,0.8830010909149558,2.730855895095086e-06
4.33676130547063e-06,0.973094059416896,0.6917995348451423,6.799614878047972e-06
2.776385261323714e-06,1.588487216010892,0.8647505376101141,3.414081761296933e-06
3.906661784878949e-06,1.186092623003257,0.7195572690766613,5.472209561298759e-06
3.252073544645118e-06,1.449494214574355,0.8518021800051717,3.983763057100723e-06
2.930457759943201e-06,1.594073021520809,0.8231123404156849,3.890743930047635e-06
2.679420947366612e-06,1.599835151463168,0.8481849887446418,3.417028107307063e-06
6.474785006311835e-06,0.6346359737367868,0.4831425631013533,1.165579381517164e-05
3.471528005860214e-06,1.357894775097502,0.8002084450008222,4.600285951493536e-06
2.891488861370543e-06,1.57870532416976,0.8680689159610393,3.424209168557832e-06
8.535376957205217e-06,0.4568440055624956,0.5362085104808488,1.518434831001039e-05
6.412966310880291e-06,0.7422266828815839,0.6146555497111484,1.020641612295832e-05
3.831428936365265e-06,1.312112923335301,0.8589697568458113,4.755685155064954e-06
2.800401163467329e-06,1.609277308491487,0.8312629502080643,3.864232852023462e-06
2.496859661152786e-06,1.650958768471888,0.889576089724965,2.970957301773826e-06
2.408172648917594e-06,1.592492573978298,0.938390802061484,2.488793781755593e-06
2.717609198127937e-06,1.48635315737182,0.9064317197914403,2.771545324303938e-06
3.415454821538258e-06,1.250363667459505,0.8556944099805518,3.6999699935238e-06
2.88170579322489e-06,1.316408178151746,0.8681450052089285,3.208310959267357e-06
2.170639561253095e-06,1.681091366179798,0.9545800415179925,2.311448317168924e-06
3.81830875930136e-06,0.9494910295696,0.6985320552476639,6.070600481697184e-06
4.12766955067829e-06,1.158446854389273,0.7162091055544356,5.827615911783623e-06
3.504111738033201e-06,1.363848516388245,0.7429267749958623,5.502879767074379e-06
2.712360812010449e-06,1.50530468441468,0.8839044828706313,3.190989778809932e-06
2.99844150610424e-06,1.489670688469704,0.8730546753653354,3.340851788527393e-06
2.445645180666014e-06,1.690256159110906,0.9528290642821646,2.681436693987473e-06
2.496193133457688e-06,1.625176797771627,0.9326598925022545,2.519740571108934e-06
2.998071542353247e-06,1.558858252026201,0.902989221315993,2.896350031622004e-06
3.408630938918924e-06,1.470214954011139,0.8780068207322584,3.270879801094503e-06
3.381877002693296e-06,1.397042402276897,0.8951008820541055,3.576141291601554e-06
3.762131862917215e-06,1.311206493004514,0.8622651664450919,4.022846513515809e-06
3.40086570403407e-06,1.42217819918109,0.8945306726473075,3.420905867576779e-06
3.750055104755297e-06,1.410105755674406,0.8888323730226435,3.858238051427249e-06
2.658368712222833e-06,1.599724420891492,0.9422287202959146,2.779806082329211e-06
3.094694662679406e-06,1.475209097319776,0.9178932378428263,3.384388532951615e-06
2.767676602231357e-06,1.562613047939086,0.9218748418625954,2.730930867945209e-06
2.851540193047505e-06,1.6009792796241,0.9380442641666196,3.301673473976867e-06
2.462124129110672e-06,1.580810182940751,0.9414190967072432,2.576722246177911e-06
3.63794793931851e-06,1.384526692688457,0.8800281717134809,3.907385905763458e-06
3.897137810479447e-06,1.379663086345128,0.868989751475202,4.383704573183599e-06
2.408138267544678e-06,1.578894886662946,0.9327699316760053,3.035695305065659e-06
3.503569376397081e-06,1.144172887162012,0.9245599645400315,5.638262556886627e-06
2.819136669407284e-06,1.60886862156186,0.8441570338871468,3.715292602232997e-06
5.194614957895996e-06,0.9673700148639856,0.6883474923707715,8.057326815320484e-06
5.45097201492293e-06,0.9173457100260163,0.7025580951513125,1.012576839955695e-05
2.773878867909474e-06,1.675490808250328,0.8559551154422486,3.579738552803646e-06
2.493026777750242e-06,1.657149477138528,0.9276154547494868,2.77913627890833e-06
2.425770259390806e-06,1.656324969818982,0.9423668672922826,2.749251989048655e-06
2.490451811794319e-06,1.542241072677706,0.9212385917809264,3.233773361778788e-06
2.506994967919811e-06,1.619804251574489,0.945590780854771,2.699875909920528e-06
2.918087848345754e-06,1.493786063104533,0.9345566578384967,3.158870542132801e-06
2.344855088558422e-06,1.675922420414707,0.9309263477025984,2.852494002494078e-06
3.373487151117843e-06,1.380006219286779,0.838066292832294,3.907041408296225e-06
4.781218278166632e-06,1.001905619435303,0.7295249187148646,6.455143727425051e-06
4.463699829366819e-06,0.9891720884072503,0.6359322847545278,7.219039608004125e-06
9.965422486509583e-06,0.2480075596244167,0.3176582270444941,2.706549251230651e-05
3.707077431511937e-06,1.301225770674524,0.8805703079349901,4.412277787116243e-06
2.916958005923162e-06,1.499692455069497,0.9152417692945466,3.282773143905138e-06
2.642133082473091e-06,1.51019989913225,0.9348224369682218,2.905324297966694e-06
4.744752008904751e-06,0.9273844360727431,0.8010181951416553,6.452683477983964e-06
3.601204176169802e-06,1.139845580493753,0.8937025606473136,4.843032037921364e-06
2.543995810513412e-06,1.614703871579481,0.9379984697129949,2.572726636892247e-06
2.985490982276609e-06,1.484781135929579,0.9047370666605827,3.031645812776936e-06
2.932761259023095e-06,1.500633325238793,0.9141398673630238,3.087981565672718e-06
3.062294831642917e-06,1.45165954490478,0.897612082956356,3.10220659033533e-06
3.26660093698426e-06,1.357487098292647,0.8805315990929068,3.395640418602679e-06
3.824620791143251e-06,1.337450139925179,0.882455336480488,4.112510465355566e-06
3.732396969864661e-06,1.249077943207982,0.8531060840308762,3.960745214267187e-06
4.783767447284757e-06,0.8616629731180118,0.5970132861341041,6.915005846091912e-06
5.794391685538363e-06,0.8471609432055017,0.579356083492565,7.51902623779645e-06
6.585397518381004e-06,0.8998076752495342,0.6622039223644806,8.534398517024829e-06
8.149688356451678e-06,0.9001102587167404,0.6825849509652103,9.866751895196751e-06
9.453519070383243e-06,0.7519153823086013,0.5704095483730393,1.283161893450982e-05
8.207288591756632e-06,0.8199038225871171,0.7948034539974952,9.212341676535847e-06
6.797895872591167e-06,1.075213031650529,0.8026891124094846,7.136483886095081e-06
1.090663932956239e-05,0.5579305378188756,0.7286069602091789,1.625290022197298e-05
4.872054509984388e-06,0.9347285481242599,0.8390470227117836,7.490937397079869e-06
2.922187178050717e-06,1.546546430647994,0.8144271098666267,4.202989028241405e-06
2.84183827396624e-06,1.53543636234804,0.7454066723818834,4.562585004788977e-06
2.65788559849396e-06,1.569482707633469,0.8614314952874345,3.884393125693677e-06
2.605193365087561e-06,1.517600007404637,0.8312830807061091,3.799062279503011e-06
4.837503160516196e-06,0.7906234177160538,0.7832695544538841,9.097579204196957e-06
2.290126936373573e-06,1.466335160096699,0.7830198625381882,3.711645626006223e-06
2.278265492567482e-06,1.520717550076313,0.7719024505617864,3.708466438366341e-06
5.922753812281837e-06,0.8065977495997861,0.7666141974482434,9.680568764268254e-06
2.680796129610785e-06,1.535926588090901,0.7938869143321428,3.960236044753899e-06
2.321469467257161e-06,1.704983397112715,0.8433742816472097,3.366570486299022e-06
2.221537674377249e-06,1.743419101583338,0.859056078590932,3.035249689676562e-06
2.248124795919777e-06,1.738440618868053,0.9042712388183798,2.794046576229659e-06
2.281290579227951e-06,1.722132660930972,0.9032018566718706,2.794080866175317e-06
2.156256581135916e-06,1.693437235020291,0.9156765649430556,2.599417142304459e-06
2.086557761596146e-06,1.764556162529421,0.930702877510095,2.333036059142245e-06
2.093846917705967e-06,1.658103981014878,0.9288354642612985,2.47650122070358e-06
2.236695361768424e-06,1.566643795566939,0.9347187939736233,2.660778738248857e-06
2.026790145443457e-06,1.705512354304953,0.9402863612623205,2.193911996116467e-06
2.443903070808514e-06,1.522347832315857,0.9303806777048883,2.598708118104995e-06
4.745479830435004e-06,0.8179200613831104,0.7227085537895731,7.724428296123255e-06
4.671829800601969e-06,0.816114955523363,0.5610535392536833,8.868212183245263e-06
2.866814733980156e-06,1.497487318912522,0.887673170749102,3.444319615065318e-06
2.594283885434057e-06,1.613392516435451,0.9138701064525424,3.023894331606727e-06
2.804643317169551e-06,1.495171170507436,0.9122613640001478,3.129923375900131e-06
2.379864054267019e-06,1.645470799619971,0.9281266238535815,2.74521068484313e-06
2.22068647297003e-06,1.645773626843613,0.9441711306778104,2.693806153675687e-06
2.399052581001198e-06,1.591163263398726,0.9295945863471137,2.585117793142645e-06
5.923491145323284e-06,0.7171771497950353,0.7382341830685145,9.433396840397614e-06
6.415334650356945e-06,0.5933244490141077,0.6232344288202614,1.213032954154734e-05
2.577949512255061e-06,1.623296635056332,0.8238031550935816,3.640761006841083e-06
2.33570964808417e-06,1.660208953952554,0.908589179490788,2.904519488580663e-06
2.284044477244915e-06,1.668949503214086,0.8973676203018366,2.922004754770972e-06
5.504299151890874e-06,0.8076492513058406,0.6718311477552505,8.939547197355961e-06
4.032254413556003e-06,1.004091338007996,0.6948809696860883,7.364889477928043e-06
2.533912266740532e-06,1.661366617680831,0.8453378907203792,3.397119793388067e-06
2.503237415398128e-06,1.618099616343558,0.9066367459341014,3.08430746478303e-06
4.281401416658424e-06,1.104837926780573,0.7718751096174995,5.667284376051119e-06
3.51967736328932e-06,1.20695073170118,0.7590362330957751,4.868915410439452e-06
2.27336147167823e-06,1.643885674629794,0.9478255245762901,2.53525451451571e-06
3.153062984152682e-06,1.164681057476371,0.8468796942858962,4.695793513596369e-06
3.562940878019507e-06,1.162768804987407,0.8423815005119842,5.135828246262479e-06
2.454158142904146e-06,1.594278470126011,0.9512240924671752,2.718663350414993e-06
2.548005747997688e-06,1.583452224446751,0.9396967032225709,2.635250204006625e-06
5.005213397635648e-06,0.8129500379402796,0.7533395892611977,7.63844504200851e-06
3.231823961968203e-06,1.165401196459365,0.8381365311497397,4.923251859070932e-06
2.712112176925391e-06,1.626117314572673,0.8928373085074797,3.329813477926637e-06
2.840730814422667e-06,1.385652174952371,0.8760254752907797,4.491775163437301e-06
3.528817356412714e-06,1.190909811467545,0.8623380094928859,4.859187540448775e-06
2.979801532690543e-06,1.347897563916583,0.8877405580380205,4.257261022250038e-06
2.61070929368122e-06,1.579219154472542,0.8791558450658395,3.368229681147226e-06
6.619143982903214e-06,0.6612728661910324,0.6757644023187933,1.231104963453572e-05
7.170957625702128e-06,0.7180965233468537,0.7276777709859499,1.254836574429548e-05
2.506012568659909e-06,1.585866478683148,0.8241156596473728,3.721904776955591e-06
3.26908113580909e-06,1.29984665845364,0.860479426966427,5.267131183027885e-06
2.498583698370632e-06,1.63731585108535,0.8387016995873477,3.673499461414971e-06
2.498573274611065e-06,1.569277769337358,0.9279903641377756,3.144777486441531e-06
7.75789937234841e-06,0.6652085789322104,0.7158674170902647,1.067139263241773e-05
4.787751085778431e-06,1.09367125036717,0.8102801507583329,5.87317255343832e-06
9.038866252099344e-06,0.5644037580739713,0.7744128278572291,1.250548709121774e-05
9.204945947364625e-06,0.6284277284855179,0.6482741049984027,1.542192304692615e-05
3.056306268470028e-06,1.632060684699323,0.8108254615610491,4.096910436084125e-06
2.683619997973776e-06,1.637584228710494,0.8143137953627173,3.834607182643525e-06
3.468083273333258e-06,1.209275030987704,0.8605613787896423,5.552529183802976e-06
3.218533394340432e-06,1.214225995787733,0.8567314269646343,5.513291297120961e-06
5.863298737410678e-06,0.9009309183650513,0.7014818214825408,9.619270792626958e-06
2.472042659138312e-06,1.551510343252732,0.8004466831487815,3.758059871380514e-06
5.460388536117747e-06,0.638506615198537,0.410709181911287,1.358612739138535e-05
2.399867014009349e-06,1.73305508761605,0.8992794931525979,3.100097168105144e-06
2.57489562549073e-06,1.592189034554908,0.9251547566857184,2.923077333972036e-06
3.483164254181305e-06,0.9047995947753031,0.5929303308302899,6.773335971040332e-06
2.268728004872258e-06,1.750486866837287,0.9034472949464901,2.870520029505353e-06
4.925189424888405e-06,1.079930666542317,0.748935040642293,6.658524649653701e-06
2.892228325824561e-06,1.541540321480103,0.8742438664631206,3.626458656744075e-06
2.49136448470877e-06,1.556967754009836,0.8384938757193622,3.560808736628062e-06
4.748480218002896e-06,1.030775493222026,0.7303281556964303,7.390879874674404e-06
4.627855066846546e-06,1.151464333644253,0.7463916720232515,6.606235291101163e-06
3.838695166102867e-06,1.17735993341185,0.7165435654368205,6.031006295316887e-06
4.900193576783021e-06,1.147193096554777,0.7754952993143112,6.376195023947834e-06
5.103946939394534e-06,1.119894061775262,0.7125731818213159,7.069730957343573e-06
2.543233852655227e-06,1.620813585596589,0.8048631655757977,3.921379313822842e-06
2.65180910373688e-06,1.614296698346883,0.8208157155937112,3.833396358092365e-06
2.35283647001488e-06,1.664598661385976,0.9082198490121663,3.086938910112339e-06
2.941512722195248e-06,1.380750576197858,0.8213093273374388,3.943346972417444e-06
2.298210195320657e-06,1.643421756443136,0.9083647562438517,2.489775296464983e-06
2.337676508989786e-06,1.650702960209636,0.9336959203468468,2.851247421709547e-06
3.515341718404422e-06,1.025175671871128,0.631119376566889,5.786653881923495e-06
4.116952159927451e-06,1.046673593609824,0.6818523599159146,6.842430740673174e-06
2.384856312127775e-06,1.594872576015491,0.8774344805748735,3.381254444672315e-06
3.260485573037353e-06,1.426829382304226,0.8609488425144184,4.174705318776767e-06
2.532478177916498e-06,1.600843760205349,0.902889539665713,2.940192470962524e-06
3.508889854051728e-06,1.307702852683986,0.8337101239015532,4.176502273509964e-06
5.168763193804776e-06,0.9107869553406553,0.8033167605299532,8.12030520592332e-06
4.934705535513062e-06,0.8962732836629016,0.7597662270499251,6.969306810955491e-06
3.532259961094513e-06,1.085590407341787,0.6840150541956456,5.961061368577406e-06
6.704952988330618e-06,0.759010866075282,0.6678546959504382,9.503761762241123e-06
3.174451807955238e-06,1.560600188463795,0.8609251267057423,3.961448739262359e-06
2.637268011858058e-06,1.652704720224189,0.8514820454486667,3.648568806828313e-06
3.572926824962712e-06,1.160996422731639,0.694138136694515,5.396467846845774e-06
2.337508563986925e-06,1.605250050298545,0.8894618428754143,2.532874018559294e-06
2.319089666387797e-06,1.642960952539581,0.9574880881573088,2.491885849963496e-06
2.443408686998608e-06,1.599490130823742,0.9354330223599387,2.556129486647686e-06
2.900525278155173e-06,1.541785451259443,0.8995145530145526,2.788126164178125e-06
3.138723104210602e-06,1.484475492582832,0.8898090252677817,3.196171626919764e-06
2.402402240849025e-06,1.656380285959309,0.9401168857785616,2.400960975382776e-06
3.001673080151517e-06,1.454357686397215,0.9158711678143421,3.128371022647221e-06
2.871030022620051e-06,1.51128724915633,0.92086224358547,3.005859507352364e-06
2.78763381580984e-06,1.242832299157002,0.8060536024616505,3.81018085331225e-06
2.4664465231391e-06,1.49897801760067,0.9107170877121619,2.821967765788656e-06
2.723287265261044e-06,1.623259715460037,0.9213001800572628,2.755836886513878e-06
3.201928856010213e-06,1.435908239007601,0.8933279735270963,3.349910156317149e-06
3.908092834341044e-06,1.331277459077629,0.8572131906637791,4.081106447819045e-06
3.167466156157822e-06,1.445425357205896,0.9014381672489544,3.42251709459653e-06
2.686063332897111e-06,1.540660982854169,0.908170515080831,2.911561858591855e-06
3.319903978555577e-06,1.363013285893988,0.8001797835730938,4.354122352238348e-06
5.332681284064478e-06,0.761012306432851,0.5737775002297695,9.647308369217171e-06
4.971508582418066e-06,1.02005187474935,0.7398733767577357,7.0742287137308e-06
3.286051120714638e-06,1.468091542456243,0.7882457188340602,4.689008454763037e-06
2.936206539066706e-06,1.55002225574145,0.7841752484276655,4.456352426380897e-06
3.796313296469675e-06,1.278491286718988,0.8586510791869892,5.715474996126983e-06
2.589646668418636e-06,1.484438264966597,0.7793802361559931,3.979536866004634e-06
2.466691146629916e-06,1.594064456468542,0.9051925169973863,2.988422965422813e-06
4.534784525604097e-06,0.8715142950902054,0.7632072944151104,7.232013931192364e-06
2.501155149281387e-06,1.688153773165067,0.869061640498997,2.989198022019176e-06
2.264985716249231e-06,1.70455213207096,0.8429737421686825,3.082776481908185e-06
2.112385336765611e-06,1.732105123754943,0.8923560603722535,2.748762671562203e-06
4.40837499148603e-06,0.8599972537611181,0.6274106288041129,7.528072252307485e-06
3.593345582698858e-06,1.379202126742699,0.847324825890397,4.515477001625259e-06
2.669081853659194e-06,1.597845837531806,0.8496315987710233,3.671610788328844e-06
3.425545622562282e-06,1.255221467176418,0.7050880640169428,5.637252629064967e-06
5.492034875457676e-06,0.8666905815876788,0.6286113137527181,8.768374492723763e-06
3.793279578596436e-06,1.291737508963047,0.8363775039410394,4.972191482485311e-06
3.188865271382052e-06,1.416276898319981,0.8302454232900888,4.744274421063506e-06
3.395513796564207e-06,1.387335079503552,0.8358303154692781,4.751280738777901e-06
2.667954144777211e-06,1.657053583738988,0.8457826757706778,3.763127466017191e-06
3.718394322935894e-06,1.22321931286432,0.6991871649188638,5.775788219776236e-06
4.450445906087732e-06,1.137589852273064,0.756673341392106,5.909304385943647e-06
9.519576618596576e-06,0.770695283204976,0.7664024652966941,1.031359713429394e-05
6.413014092619657e-06,1.014089639214645,0.7379212595869146,7.595169179941176e-06
5.664762635807297e-06,0.7216263054764926,0.5701707710635753,1.206269103491698e-05
7.620649549340414e-06,0.8643090169340315,0.7440710326997695,8.764230633810441e-06
9.039061043982709e-06,0.7192101287718323,0.7509302014118452,1.063801426889108e-05
6.361223512093004e-06,0.9781621559383445,0.7643080222113169,8.176354324005465e-06
3.888667604618364e-06,1.266891077369693,0.8734589301121886,5.336585875309919e-06
3.97856178924509e-06,1.141163204547121,0.8656853010404325,5.136670050819686e-06
5.619555064775171e-06,0.938990061339629,0.7714031375975654,6.611186866640281e-06
4.298548725893639e-06,1.185551094219228,0.8627372200213781,5.607049357257308e-06
5.900546500677585e-06,0.9151692323606576,0.7323226012987563,6.810618846520174e-06
3.835837976453452e-06,1.206477196304884,0.8503748550802829,4.717799942916063e-06
2.730582448450341e-06,1.572884773689985,0.8301661051115896,3.977612538602067e-06
3.950415546720101e-06,1.162298419841133,0.770883711808808,5.491723527146845e-06
3.176861139817988e-06,1.622393898627541,0.8023937263553815,4.188144615439875e-06
