sample_entropy,shannon_entropy,rms,emg_activity,emg_mobility,emg_complexity
0.6521683230693376,0.824749057127899,9.525185698164506e-07,3.765308160040024e-13,1.479849589079698,1.177313845414417
0.4366897771874771,0.8283210707345678,1.337137330860955e-06,7.075513845747639e-13,1.46198855188488,1.171564882338173
1.137612310245278,0.8278995875494387,4.783923653440729e-07,1.005860618398817e-13,1.400219209026365,1.196873650940452
0.7281460238280597,0.7742385400285741,8.398335713625392e-07,3.022259410516497e-13,1.368837136889402,1.202001275464936
0.3980554180785158,0.7955061052203714,1.964390079286102e-06,1.420727499487004e-12,1.386900208455683,1.228716462333163
1.114297182417419,0.8086700577008289,5.209544219562028e-07,1.064219966053652e-13,1.371521471785744,1.23320409994079
1.547037727370256,0.8116345159553479,2.873676209481111e-07,4.152119893693611e-14,1.369890000584759,1.236419585126066
1.434459503883663,0.7914634354157919,3.310798403597213e-07,4.899731519073761e-14,1.342961159088052,1.253616556313804
0.5661831490782339,0.7972179329314133,1.118533942541307e-06,4.579897751509167e-13,1.277918461887926,1.285253420085381
1.115762947484935,0.8025325851671409,4.842595522942429e-07,9.278667606987014e-14,1.417365345542537,1.199062634719332
1.268546662823075,0.7803003211355659,3.861516873652658e-07,5.771808606127652e-14,1.326468936229084,1.264560518942912
0.7522060309960724,0.7984858187600763,8.834224385341181e-07,2.812755901270692e-13,1.375298715885636,1.226960261591949
0.9723860208580531,0.8086783901963424,5.061393882518111e-07,9.858275165648247e-14,1.367247130567199,1.221265549022753
1.335852925860919,0.8222832820223568,3.148165457238714e-07,4.112948824176051e-14,1.396271358498483,1.21744481426524
1.508843539934982,0.8166716483857933,2.63154772076698e-07,3.136598346481896e-14,1.385825103129257,1.210678341407442
1.4839640381294,0.8095708232678887,2.849894263237687e-07,3.699321112644079e-14,1.347258082747673,1.269226431404697
0.3140176932703473,0.805811498022989,1.623214359324157e-06,1.042572997159535e-12,1.468416374880859,1.166748927883788
0.5814969539675758,0.8153470910639858,9.77562787153471e-07,5.178702692536417e-13,1.352199919938399,1.320634480806387
1.526185762413826,0.8129980394561586,2.590043646577821e-07,2.926530529497118e-14,1.312014139598156,1.270287579506606
0.6096489758591718,0.8171824230102832,9.992412502419088e-07,3.651431119042416e-13,1.327108236374616,1.275236130977747
1.589523764917764,0.8185594349978126,2.27681753541612e-07,2.525710894645326e-14,1.338064956952326,1.254190003500409
0.7325443613610253,0.7893916115237997,6.380008695371851e-07,1.641352105760139e-13,1.350695081557411,1.235451341832333
1.472987939590495,0.8239865681132114,2.91971975153642e-07,3.971709514578145e-14,1.363305794130873,1.248181983794669
1.381663173464503,0.8163713506321132,3.253172924592277e-07,4.916615773027266e-14,1.354096415560848,1.238257177215222
0.7468084122363129,0.807354578422561,9.79606911238123e-07,4.189952925767514e-13,1.427023412660725,1.223028661431896
1.416758954337595,0.8170819932401515,3.201817927488001e-07,5.833307222367351e-14,1.296089397324,1.416153877474698
1.669381140469537,0.8279904671548846,2.068918707430964e-07,2.442344724572409e-14,1.332537785585163,1.302717868609929
0.7860898461233833,0.78388516893485,5.270402845846079e-07,1.09575880597036e-13,1.399211244756659,1.199689869593007
0.8956978274811596,0.7848465611857142,5.418481058804498e-07,1.130284015480199e-13,1.409219477689902,1.192022993864561
1.603754780848312,0.8233578813467002,2.274330664174527e-07,2.719747882573658e-14,1.344611324095283,1.262698473653449
1.264598825069534,0.8316150571660598,3.339630634059212e-07,5.215813998844574e-14,1.423210967023356,1.1929614525615
0.8268147962379085,0.8038891898868286,6.09269061363214e-07,1.43107002189581e-13,1.290181617181691,1.248470949845932
0.816693495051649,0.8120148169811297,6.133209431936899e-07,1.430216254101729e-13,1.309293263445891,1.22281462244612
0.9095657115894611,0.8553119864003889,5.736874481194272e-07,4.017055583535031e-13,1.542966492624878,1.129853802897933
0.4360952426402105,0.800929299777002,1.11069438699916e-06,4.469062190549696e-13,1.355216494315593,1.233027822662705
0.4435879576873802,0.8131156489199451,1.086276498286023e-06,4.232059926063321e-13,1.202894761121551,1.385077458621395
0.3983714796299955,0.7791513452170066,1.196686389240951e-06,5.347608190368859e-13,1.412178539899243,1.180741381650187
1.612671510084839,0.8257794084386388,2.369601610568669e-07,2.96808393590991e-14,1.314987350209084,1.305686534625136
0.2895842375387123,0.5760093047802145,1.861155233247563e-06,1.304271630844475e-11,1.487437759820749,1.171274643633494
1.545415373237136,0.822586278547818,2.48373752219828e-07,2.860890945056009e-14,1.349118149181263,1.270432820432231
0.3520685542312889,0.8394661631785849,1.489067216457444e-06,9.750120972143587e-13,1.392249044009591,1.194701838335714
0.6557991374872678,0.8123271459882779,1.068709048912553e-06,6.060098423047935e-13,1.357691739968261,1.226671748344695
1.193491854443442,0.8148247206323687,4.01121902598671e-07,6.351052459197173e-14,1.337217077620759,1.237791496585936
1.533952394062342,0.8153554296517522,2.515099952777349e-07,2.881458915026554e-14,1.377010942878761,1.222130086341146
1.498849049077112,0.8129881625787894,2.514976632489049e-07,2.993296534129235e-14,1.330734916433731,1.270463469702643
1.391730814194695,0.7968764964553428,2.897693666925457e-07,3.404157868374639e-14,1.37186509356961,1.223692562352295
1.344998454396662,0.8003511368925926,3.392700768392771e-07,4.931513013699032e-14,1.352579795126564,1.259702208896557
0.4284524243521936,0.7986796673791395,2.537598418657704e-06,2.281867817490971e-12,1.352442601519716,1.253263202049275
0.4344464524552363,0.7862747519802288,1.498270407295894e-06,7.940524210271513e-13,1.384462850140543,1.240898789046516
0.6515345376607173,0.8159496062621858,7.897399283357768e-07,2.41855611855827e-13,1.46640738141577,1.176635281045324
0.6333183042370607,0.8022081778208706,6.957532560084273e-07,1.896148562347238e-13,1.479230361910434,1.172316001347014
1.643002219492205,0.8209436350014356,2.150285173978318e-07,2.400278162383262e-14,1.37758881067431,1.260089567031336
1.406769805973592,0.7976620625443233,2.911858485855479e-07,3.975419954753986e-14,1.34958260055365,1.256768951251904
1.626132992850705,0.8167147671071828,2.389582647269545e-07,3.352796919068966e-14,1.344971745009232,1.239962511740401
1.502521047175666,0.8253036558898732,2.585994784954025e-07,3.305298558763284e-14,1.323931421315151,1.283030106074244
0.2960589082294095,0.8115324898901612,1.443253006102142e-06,7.727613549908081e-13,1.426166826138667,1.193998924750285
0.8554642481511332,0.803736205183361,5.297033550519825e-07,1.084319780475711e-13,1.32061140548976,1.215520335390873
0.7765206520522924,0.8227009081682246,6.347549008483391e-07,1.51266428631522e-13,1.356582882893645,1.258355454909747
1.377954938901142,0.7995347017027281,2.85480242782211e-07,3.435722733875414e-14,1.362898538977279,1.21984123382116
0.5027884358151959,0.7892153854338984,1.165571411869143e-06,4.80441074738682e-13,1.336056877396044,1.283302543369195
1.33736055615384,0.8103652643850372,3.574880080318551e-07,4.982579223489946e-14,1.348960568149211,1.234917629492478
0.6356315990235792,0.8143702742771312,9.786803664976731e-07,3.459340897823488e-13,1.379093707549684,1.218953727459718
0.2253301822268068,0.8094069348955538,2.394198919278938e-06,2.045128605067877e-12,1.467614494776768,1.176555507918209
0.1958728142067623,0.8119392937556132,2.14038933942243e-06,1.649668777249138e-12,1.407712672800751,1.22944483139011
1.469655258517506,0.833432054101804,2.605971508040313e-07,2.92698063343958e-14,1.370145167052801,1.229803294929148
0.5302034232277876,0.8350328252126425,1.171946303857894e-06,1.386367000132637e-12,1.362450907413405,1.250746896184932
1.174339210820206,0.8139921879638617,3.918064724787605e-07,6.466944661603682e-14,1.369497383655737,1.250575691158269
0.875538396072367,0.8337403684833985,6.254463145213335e-07,2.508939220850423e-13,1.380728817784616,1.222754108645057
0.8685128984867466,0.8184255953372404,6.665983162737462e-07,1.982776941454514e-13,1.298823863461257,1.325949860614952
1.571508707122662,0.8151039758318162,2.577836735436556e-07,3.672297122534349e-14,1.376147190146508,1.256368221417507
0.422643063289091,0.8229181648622825,1.105005535926203e-06,4.464322174880988e-13,1.30535642117933,1.263598130046223
0.6312842987938143,0.7770567046803986,1.028255290974322e-06,3.950459991778367e-13,1.350747579562156,1.261770811336707
0.3970965756203454,0.8031895618979081,1.26386386289083e-06,6.50619907280604e-13,1.341473380346649,1.2727151712479
0.3476344067379598,0.7953172091269207,2.210275442300162e-06,2.522390695920078e-12,1.173839232862029,1.634813653170669
1.563421264584217,0.8139403260500951,2.419657326388574e-07,2.874853075301598e-14,1.325071618614023,1.274308143499184
1.349510143242334,0.7991464807043288,2.996240700772981e-07,3.713164354706461e-14,1.318935232188681,1.284091903839784
1.190527729603574,0.778167259498107,3.613343702319014e-07,4.926937357973495e-14,1.338137871181067,1.252879153034336
1.295535347083962,0.7843599685616406,3.207990404877329e-07,4.299315326638702e-14,1.296795492784017,1.321794137575246
0.9020964976731735,0.8074278374047483,4.905307823799996e-07,9.596812448434252e-14,1.377933179180658,1.24312972349143
1.475132871518305,0.8104821319300903,2.201870356963899e-07,2.062338199615045e-14,1.38331196192363,1.222265038698353
0.7120139888566857,0.786557101140932,6.290978313985003e-07,1.446817371702902e-13,1.365953358665583,1.242232970131606
0.304789262674121,0.7951296201258324,1.719591358539032e-06,4.65056487440019e-12,1.358102992262025,1.231831161050667
1.462264901331518,0.779355486951099,3.064284874349851e-07,4.792863470456579e-14,1.298198335837734,1.364675717605159
1.402015671076136,0.8050606498378029,2.821252702654368e-07,5.485244640324229e-14,1.323330376631603,1.29244839721613
0.8214330799518085,0.7947103765309335,6.39036778366577e-07,1.708574194315295e-13,1.331188882935794,1.222285616700763
1.112496616219518,0.8047274498053916,4.31954827257681e-07,7.585676511057588e-14,1.342307945178211,1.259022219125574
1.224428229016505,0.7816230977801796,3.828005659275928e-07,5.511506919191616e-14,1.325093013884655,1.252631618955193
0.3596137946893941,0.812713937336166,2.002524863578136e-06,1.458672553056676e-12,1.453598416574654,1.165649655173032
0.505428491009656,0.7971016934858358,1.237629877682951e-06,6.354804077541581e-13,1.416106444598501,1.209549606951583
0.8788192530448864,0.8117360347007802,6.34042576987837e-07,1.680367910285096e-13,1.380015993628361,1.232043668909361
1.403549784712119,0.8046046444030998,2.687933303032334e-07,2.947705050217757e-14,1.36000790194199,1.239600965163866
1.287101735444396,0.7865637824833325,3.206725654563e-07,4.021649907607825e-14,1.344300023645095,1.251306002349628
1.226178164231695,0.7954388690747383,3.760989141753715e-07,5.464943868237475e-14,1.35718728971007,1.232117568405935
1.017760007268795,0.7908768685487674,4.906985794635862e-07,9.841091165163526e-14,1.392630963939659,1.214032140399136
0.8131486563003254,0.8094112749595751,7.624685366321361e-07,2.206977934729911e-13,1.408407191146875,1.215071971437904
0.7085547320728546,0.8100081659683851,6.988247643590163e-07,2.041630344868091e-13,1.3509359060927,1.273928411922811
1.360233253494705,0.8081019441766547,3.471750832993104e-07,5.491073722748599e-14,1.350010160558337,1.223118833628052
0.2744633705245423,0.7787643567666587,1.658807055440647e-06,9.846914532734283e-13,1.373819990720868,1.256817816623736
0.9083205185932668,0.8395791275535066,4.840241811949982e-07,9.015077362722552e-14,1.344257483577817,1.253849514011797
1.279943413781484,0.8082046647111525,3.161256404029163e-07,4.032544217537715e-14,1.328272118382155,1.264095564947076
1.379919297141746,0.8060920752788846,2.745126241727984e-07,3.117048553363385e-14,1.360647229281991,1.244345315338351
0.9072688903877794,0.7832495042441887,5.186098533728027e-07,9.790298139903068e-14,1.34040838985634,1.26780976657654
1.406366419367819,0.815294537024324,2.766041934021446e-07,3.189593563072622e-14,1.35009202031105,1.227984445598793
1.327555644703077,0.8024633573258992,2.859844295392189e-07,3.772781405698097e-14,1.28635039293381,1.353196066073928
1.226873629403617,0.79748116915941,3.163763942763223e-07,4.290267814363853e-14,1.328255906724053,1.251345345695321
1.606948601693206,0.8218224755021729,2.163757739956132e-07,2.390426482122391e-14,1.358398699648523,1.225427340925836
1.513940381276949,0.8550531187904711,2.363024065600055e-07,5.382735299315553e-14,1.353409446976461,1.169685966555588
1.358581994057571,0.8183108222696478,2.806535508521123e-07,3.616359482389121e-14,1.336160315363938,1.264656702064712
1.365162357156874,0.8132233495417892,2.67751243991616e-07,3.169363623155358e-14,1.371640593266739,1.228772464316791
1.431047515004289,0.8164075287249102,2.380531596267881e-07,2.387929556156349e-14,1.360385197358358,1.236465017166847
1.49815397732969,0.8196999379618554,2.250055998682611e-07,2.298284480243335e-14,1.340417381660858,1.247786698519962
0.5779233071935606,0.820556257700573,8.131616803214285e-07,3.543730620715782e-13,1.322858823571152,1.247216336277083
1.206521622730408,0.8176057675489684,3.09934896860306e-07,4.580657637478284e-14,1.379960840854382,1.220725938115844
1.595275269522781,0.8269920160494111,1.940960332358944e-07,1.883396507285246e-14,1.360544478488005,1.225248697040992
1.456236333850437,0.8183637427469759,2.495070019564743e-07,2.767876050651097e-14,1.346960829392094,1.232991375222915
1.474089959710857,0.8149839255623637,2.404818175857173e-07,2.677147161798856e-14,1.388831890585772,1.218719556366463
0.513533728947127,0.8060128324812997,1.040706323437961e-06,3.910929647346408e-13,1.371995121191007,1.23253437514262
0.7961560349693375,0.8157502994226488,5.834931304488439e-07,1.253152754679729e-13,1.313232513910433,1.295951223654456
0.4176283447200327,0.8231086464225271,1.199365215992341e-06,5.325428496197623e-13,1.389328062032158,1.193479851958682
1.185283257072295,0.8075169829557379,4.291790859456698e-07,7.873971002439561e-14,1.358904661433952,1.225349035899759
0.7429267483277227,0.8084820859284856,7.39059567206315e-07,2.198023025374324e-13,1.344375152766609,1.223773469713278
0.5548443411184414,0.7856117274131644,1.008813805063669e-06,3.61440536606551e-13,1.344888080991184,1.219170610758207
1.354927869907284,0.8043253222859463,3.109485986975475e-07,3.903874447706545e-14,1.317653271747073,1.273341616203908
1.429043921553894,0.8112832529104507,2.502033370393113e-07,2.585566233264817e-14,1.340559010628882,1.250873508889001
1.340193874602067,0.8012776414441807,2.731312530784548e-07,3.00872733392127e-14,1.307656402428511,1.279295611206725
1.35393165850702,0.8008286043353755,2.705841037108469e-07,2.971225305745941e-14,1.343131766405238,1.264347437952037
1.452469169338173,0.8028108598292202,2.815723478603365e-07,3.563390670575767e-14,1.36166836082411,1.23430813582222
1.277767799046111,0.7986914574386265,3.403536975537519e-07,4.741354645667313e-14,1.337357348184336,1.259103175278023
1.306071347612274,0.7993628848313505,3.041982339229169e-07,4.11668284261289e-14,1.290636111887698,1.343724442504932
0.9891280286479299,0.7957976482347554,4.727635351710756e-07,8.234091529068591e-14,1.351761357011606,1.260578266211346
0.4793636261465497,0.8056566650817385,1.148961964123313e-06,7.178097034199641e-13,1.448710698723666,1.161423125924557
0.5673995038587476,0.7639093570178054,8.685188178203033e-07,2.671522469193924e-13,1.359686347436285,1.245940494565929
1.316978769584837,0.8188539194472304,3.234634523497865e-07,4.488526535695851e-14,1.350792368958603,1.229419016428504
1.400446552834103,0.8179853738472034,2.801286619337481e-07,3.343682342235033e-14,1.349901295906765,1.239916148947199
1.396338900695182,0.8141003658825369,2.777090549145627e-07,3.19637808389541e-14,1.333680392278595,1.263330628992928
1.357744359534314,0.8143742993737252,2.92094146831433e-07,3.556344036736117e-14,1.336911032571188,1.251124709301371
0.5016865426383376,0.8130285508567398,1.117540373691467e-06,4.538959621685251e-13,1.322766202464788,1.222436590158786
0.6219399143914478,0.8106626770683026,8.112028584963274e-07,2.500794656883295e-13,1.283855808143538,1.293369387479547
1.187165865557548,0.8106222805372438,3.754968974542135e-07,9.024839668316709e-14,1.417215704300433,1.199225484320579
1.285692091495682,0.8151662294413434,3.533585276944786e-07,8.543544918415265e-14,1.435291286413445,1.182136116970152
1.288423907965712,0.7957546561096618,3.235197350666517e-07,4.094901268868589e-14,1.34816089604691,1.255625573378359
1.273256190510133,0.7850765568631097,3.262565857163562e-07,4.145378473239678e-14,1.339496333523217,1.25431667059973
1.294735144470576,0.7971690781740194,3.234334747034557e-07,4.386994236149662e-14,1.346221716043021,1.24537454414247
1.400691048198735,0.7928557916532833,3.519107425782127e-07,7.516161238060738e-14,1.240641416984159,1.501117961199703
1.509183564490399,0.7864641006140474,3.301284230022363e-07,6.698995074368996e-14,1.235638108208055,1.496384187924302
0.1716247573811748,0.5290593158108892,2.165650191834921e-06,1.976101888706986e-11,1.483247323765226,1.150643045514161
0.2811868212641188,0.6795468206481448,2.379536266522269e-06,2.289530991215502e-11,1.454100882128831,1.166741934483362
0.3109604596046792,0.6769542592494179,2.412958480208785e-06,1.829359121357662e-11,1.467955460369573,1.153399979037071
0.4502410794095084,0.792072224221558,2.491648843356898e-06,1.152527766359841e-11,1.422631727375848,1.172655385670011
0.596839219302823,0.8072649710573774,1.994003861653265e-06,3.934473160516362e-12,1.427920579825525,1.176261521904052
0.7347581547801222,0.8259890982462768,1.680347375621533e-06,1.31286534649348e-12,1.41519881990029,1.210051658054186
0.846347042243611,0.8102245818882716,7.967713134175745e-07,2.580281954086338e-13,1.351674295261192,1.258376167233156
0.2506937026491456,0.8239598876383094,2.490927375873062e-06,2.64097615743766e-12,1.44244857637814,1.174860059428992
0.6429080663163571,0.7940463978880248,1.115733258079403e-06,1.685886094033018e-12,1.33337943012137,1.243525391567848
1.192090616347951,0.7824928514080622,6.272537221011289e-07,2.008818010167625e-13,1.246832760850487,1.332211035650049
1.110123153671495,0.7610790257073375,5.059858915122265e-07,9.660051196639628e-14,1.254025919443156,1.334223663072658
1.006151150611693,0.7318185526716301,6.462282026447154e-07,1.447681960854743e-13,1.276677597313619,1.331894649464885
0.991083762146327,0.7644660274115197,6.515644551534701e-07,1.567502877112304e-13,1.259099177863803,1.275944073766352
0.7484538882214904,0.7802439805543794,9.963181231932977e-07,3.496047274472255e-13,1.262593353649271,1.291328398308114
1.282219897519742,0.7832056309116193,3.674368403905648e-07,5.61102960622362e-14,1.280189634526171,1.324233546225044
0.9875720289626552,0.7833613670103109,5.472080807673635e-07,1.11467304423201e-13,1.348651038367798,1.243903342703931
0.9093774334232124,0.7984661256367848,5.935768927797588e-07,1.381476951133071e-13,1.412685793948359,1.192479725280563
1.288238057460727,0.7928684315347578,3.291880091364307e-07,4.256003399147967e-14,1.301507744415421,1.257381125857303
1.183994439255506,0.7834340365050413,3.746706841734367e-07,5.65161869163262e-14,1.240103313229679,1.397813988362538
1.146182628142016,0.7800591760115525,4.127211782847358e-07,6.21659895876238e-14,1.294579507688172,1.291677582530055
1.146756236463139,0.7867200794234555,4.407104329297117e-07,7.325441125617134e-14,1.270991308068518,1.35719834369731
1.136429301196468,0.7724630737915616,4.266334901097375e-07,6.580179552145764e-14,1.347707127173655,1.245521143955548
1.090149890635195,0.7772442259661608,4.280737390304203e-07,6.714603142958125e-14,1.322455479201353,1.277987382186545
1.092064086992329,0.7680405028015637,4.324627438611868e-07,6.847410687759837e-14,1.347805527007771,1.249662798406645
1.144104095829537,0.7880466085270463,3.395122258509417e-07,4.298708905251628e-14,1.307954944367625,1.270392898066072
1.369589909707574,0.7949493522129052,2.81627173671331e-07,3.229989361163276e-14,1.33222808887292,1.260338643623564
1.354069164983586,0.7977838507801843,3.172547633949137e-07,4.360572421227575e-14,1.300932996010614,1.256676232560805
1.315031374869697,0.7898604441270227,3.533486876885021e-07,4.908630148601193e-14,1.329888402076199,1.245989355129855
0.9672582203057383,0.8198186808112675,4.925378294021129e-07,9.223378420409695e-14,1.398513602638067,1.203363719123548
1.253952832442361,0.8354091248478834,3.319896798386992e-07,5.268134667878387e-14,1.318236914946923,1.321142600614542
1.531710909795381,0.8152671016846043,2.162018289156848e-07,2.071388830162347e-14,1.399121162365642,1.21391757145272
1.413918290593081,0.8018338683691228,2.642489454199182e-07,2.977152408333777e-14,1.372456404542106,1.218684189349353
1.386199988555812,0.7967880504930709,2.819178220330482e-07,3.326330046180654e-14,1.363052828178606,1.236020456557838
1.523828334768432,0.8203324364875958,2.08991928941758e-07,1.961192539166226e-14,1.358953375511107,1.238580402982513
1.145921500781087,0.814473981658874,3.511056496709206e-07,5.037100748450884e-14,1.310159618004443,1.270889036857101
1.452150787905958,0.8122091873103136,2.510850405680656e-07,2.815844730449404e-14,1.352608314317125,1.247620679799891
0.8283571572466853,0.8400410436663469,6.158282920449372e-07,2.007359946940737e-13,1.453918860342424,1.161394115045278
0.6069157887086513,0.7926951789385116,9.010861904172499e-07,2.996814311036571e-13,1.416316966469864,1.192036897619023
1.407356727884032,0.8056022062748428,2.977591679402034e-07,4.373817808370522e-14,1.289172182601288,1.288997645183553
1.36864332292,0.7972105037719814,3.041875836058335e-07,3.91079788185515e-14,1.318980862909328,1.232916270149281
1.198378907935876,0.7789212477669041,3.372321212862486e-07,4.456841632317132e-14,1.293972899209368,1.2677470044791
0.9512915340153225,0.8069474603430113,5.450896293919427e-07,1.084526040965542e-13,1.33696111457322,1.249101268719578
1.179916043309998,0.8118729805349753,3.234765655277606e-07,4.611879439656067e-14,1.274192241543243,1.321543479033041
1.503267108102244,0.8202251097863485,2.007705699311618e-07,2.025307157315546e-14,1.335946443273795,1.279451727593143
1.499482498035671,0.8082627869965984,2.172585556090469e-07,2.037990738373657e-14,1.350064920172932,1.237908260353253
0.9625508908018354,0.7913996258735496,4.609496391748112e-07,8.184496475697626e-14,1.356682426146725,1.219821219961086
1.033004037280361,0.808459346205921,4.613920878252139e-07,1.583807017910814e-13,1.198536802058141,1.44397436828434
1.320296557294396,0.7935297528028807,3.418766074681231e-07,4.581468085197892e-14,1.332370997199361,1.241631615303228
0.824312260148174,0.7965471558726006,6.273516945224791e-07,1.424146758376944e-13,1.406077766574972,1.204767682780151
0.7573286805483356,0.7917093129877992,5.982680010050408e-07,1.306649133609238e-13,1.4049647007718,1.211271007242694
1.354969136463379,0.8074418348895328,2.702178485402319e-07,2.920582804587738e-14,1.325284095605801,1.254859610708053
1.488740762333513,0.8109210012255472,2.495559813672674e-07,2.583200836298373e-14,1.342490501740989,1.237399855818058
0.6999147293222107,0.7999154599117851,6.486888504945816e-07,1.579418953764628e-13,1.3482953265415,1.223050114282321
0.9182542585217289,0.8081759068131117,4.350189066238717e-07,7.036596241458359e-14,1.290240386899691,1.281799227406408
0.1632900255244059,0.5592102444725842,1.767507634057825e-06,1.277253946991108e-11,1.472444959234294,1.15256729046756
0.2208773000367016,0.6340443171045156,1.778070976578731e-06,1.279052271789968e-11,1.474936350279387,1.148826089173712
